ID CIP2,CIP2,ID CIP4,CIP4,ID CIP6,CIP6,ID Year,Year,ID Carnegie Parent,Carnegie Parent,ID Carnegie,Carnegie,ID University,University,ID Degree,Degree,Completions,Slug University,Slug CIP6
"13","Education","1312","Teacher Education at Specific Levels & Methods","131210","Early Childhood Education & Teaching",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",29,"iowa-state-university","early-childhood-education-teaching"
"13","Education","1313","Teacher Education for Specific Subject Areas","131301","Agricultural Teacher Education",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",53,"iowa-state-university","agricultural-teacher-education"
"13","Education","1313","Teacher Education for Specific Subject Areas","131312","Music Teacher Education",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",16,"iowa-state-university","music-teacher-education"
"14","Engineering","1402","Aerospace, Aeronautical & Astronautical Engineering","140201","Aerospace, Aeronautical, & Astronautical Engineering",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",148,"iowa-state-university","aerospace-aeronautical-astronautical-engineering-140201"
"14","Engineering","1403","Agricultural Engineering","140301","Agricultural Engineering",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",76,"iowa-state-university","agricultural-engineering-140301"
"14","Engineering","1407","Chemical Engineering","140701","Chemical Engineering",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",128,"iowa-state-university","chemical-engineering-140701"
"14","Engineering","1408","Civil Engineering","140801","General Civil Engineering",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",143,"iowa-state-university","general-civil-engineering"
"14","Engineering","1409","Computer Engineering","140901","General Computer Engineering",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",150,"iowa-state-university","general-computer-engineering"
"14","Engineering","1409","Computer Engineering","140903","Computer Software Engineering",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",145,"iowa-state-university","computer-software-engineering"
"14","Engineering","1410","Electrical Engineering","141001","Electrical & Electronics Engineering",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",119,"iowa-state-university","electrical-electronics-engineering"
"14","Engineering","1418","Materials Engineering","141801","Materials Engineering",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",55,"iowa-state-university","materials-engineering-141801"
"14","Engineering","1419","Mechanical Engineering","141901","Mechanical Engineering",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",429,"iowa-state-university","mechanical-engineering-141901"
"14","Engineering","1433","Construction Engineering","143301","Construction Engineering",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",54,"iowa-state-university","construction-engineering-143301"
"14","Engineering","1435","Industrial Engineering","143501","Industrial Engineering",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",124,"iowa-state-university","industrial-engineering-143501"
"15","Engineering Technologies","1515","Engineering-Related Fields","151501","Engineering & Industrial Management",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",106,"iowa-state-university","engineering-industrial-management"
"16","Language & Linguistics","1601","Linguistic, Comparative, & Related Language Studies","160102","Linguistics",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",26,"iowa-state-university","linguistics"
"16","Language & Linguistics","1605","Germanic Languages, Literatures, & Linguistics","160501","German Language & Literature",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",0,"iowa-state-university","german-language-literature"
"16","Language & Linguistics","1609","Romance Languages, Literatures, & Linguistics","160900","General Romance Languages, Literatures, & Linguistics",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",66,"iowa-state-university","general-romance-languages-literatures-linguistics"
"16","Language & Linguistics","1609","Romance Languages, Literatures, & Linguistics","160901","French Language & Literature",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",0,"iowa-state-university","french-language-literature"
"16","Language & Linguistics","1609","Romance Languages, Literatures, & Linguistics","160905","Spanish Language & Literature",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",0,"iowa-state-university","spanish-language-literature"
"19","Human Sciences","1901","General Family & Consumer Sciences","190101","General Family & Consumer Sciences",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",21,"iowa-state-university","general-family-consumer-sciences-190101"
"19","Human Sciences","1904","Family & Consumer Economics Studies","190401","General Family Resource Mangement Studies",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",16,"iowa-state-university","general-family-resource-mangement-studies"
"19","Human Sciences","1907","Human Development & Family Studies","190706","Child Development",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",2,"iowa-state-university","child-development"
"19","Human Sciences","1907","Human Development & Family Studies","190707","Family & Community Services",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",99,"iowa-state-university","family-community-services"
"19","Human Sciences","1909","Apparel & Textiles","190901","General Apparel & Textiles",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",119,"iowa-state-university","general-apparel-textiles"
"23","English","2301","General English Language & Literature","230101","General English Language & Literature",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",80,"iowa-state-university","general-english-language-literature-230101"
"23","English","2313","Rhetoric & Composition","231303","Professional, Technical, Business, & Scientific Writing",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",13,"iowa-state-university","professional-technical-business-scientific-writing"
"24","Liberal Arts & Humanities","2401","Liberal Arts & Sciences","240101","Liberal Arts & Sciences",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",80,"iowa-state-university","liberal-arts-sciences-240101"
"26","Biology","2601","General Biology","260101","General Biological Sciences",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",190,"iowa-state-university","general-biological-sciences"
"26","Biology","2602","Biochemistry, Biophysics, & Molecular Biology","260202","Biochemistry",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",32,"iowa-state-university","biochemistry"
"26","Biology","2602","Biochemistry, Biophysics, & Molecular Biology","260203","Biophysics",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",1,"iowa-state-university","biophysics"
"26","Biology","2605","Microbiological Sciences & Immunology","260502","General Microbiology",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",31,"iowa-state-university","general-microbiology"
"26","Biology","2607","Animal Biology","260702","Entomology",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",0,"iowa-state-university","entomology"
"26","Biology","2608","Genetics","260801","General Genetics",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",43,"iowa-state-university","general-genetics"
"26","Biology","2611","Biomathematics, Bioinformatics, & Computational Biology","261103","Bioinformatics",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",2,"iowa-state-university","bioinformatics"
"26","Biology","2613","Ecology, Evolution, Systematics, & Population Biology","261301","Ecology",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",106,"iowa-state-university","ecology"
"27","Math & Statistics","2701","Mathematics","270101","General Mathematics",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",83,"iowa-state-university","general-mathematics"
"27","Math & Statistics","2705","Statistics","270501","General Statistics",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",42,"iowa-state-university","general-statistics"
"29","Applied Sciences","2902","Intelligence, Command Control, & Information Operations","290207","Electronic Operations & Warfare",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",3,"iowa-state-university","electronic-operations-warfare"
"30","Interdisciplinary Studies","3019","Nutrition Sciences","301901","Nutrition Sciences",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",33,"iowa-state-university","nutrition-sciences-301901"
"30","Interdisciplinary Studies","3030","Computational Science","303001","Computational Science",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",1,"iowa-state-university","computational-science-303001"
"30","Interdisciplinary Studies","3099","Other Interdisciplinary Studies","309999","Other Multidisciplinary Studies",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",11,"iowa-state-university","other-multidisciplinary-studies"
"31","Parks, Recreation, & Leisure","3105","Health & Physical Education","310505","Kinesiology & Exercise Science",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",238,"iowa-state-university","kinesiology-exercise-science"
"38","Philosophy and Religious Studies","3801","Philosophy","380101","Philosophy",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",15,"iowa-state-university","philosophy-380101"
"38","Philosophy and Religious Studies","3802","Religious Studies","380201","Religious Studies",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",6,"iowa-state-university","religious-studies-380201"
"40","Physical Sciences","4004","Atmospheric Sciences & Meteorology","400404","Meteorology",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",10,"iowa-state-university","meteorology"
"40","Physical Sciences","4005","Chemistry","400501","General Chemistry",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",42,"iowa-state-university","general-chemistry"
"40","Physical Sciences","4006","Geological & Earth Sciences","400601","General Geology & Earch Science",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",16,"iowa-state-university","general-geology-earch-science"
"40","Physical Sciences","4008","Physics","400801","General Physics",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",17,"iowa-state-university","general-physics"
"42","Psychology","4201","General Psychology","420101","General Psychology",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",197,"iowa-state-university","general-psychology-420101"
"43","Protective Services","4301","Criminal Justice & Corrections","430104","Criminal Justice - Safety Studies",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",127,"iowa-state-university","criminal-justice-safety-studies"
"44","Public Administration and Social Service","4404","Public Administration","440401","Public Administration",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",7,"iowa-state-university","public-administration-440401"
"45","Social Sciences","4502","Anthropology","450201","Anthropology",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",20,"iowa-state-university","anthropology-450201"
"45","Social Sciences","4506","Economics","450601","General Economics",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",47,"iowa-state-university","general-economics"
"45","Social Sciences","4510","Political Science & Government","451001","General Political Science & Government",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",97,"iowa-state-university","general-political-science-government"
"45","Social Sciences","4511","Sociology","451101","Sociology",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",45,"iowa-state-university","sociology-451101"
"50","Visual & Performing Arts","5001","General Visual & Performaing Arts","500101","General Visual & Performing Arts",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",5,"iowa-state-university","general-visual-performing-arts"
"50","Visual & Performing Arts","5004","Design & Applied Arts","500401","General Design & Visual Communications",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",36,"iowa-state-university","general-design-visual-communications"
"50","Visual & Performing Arts","5004","Design & Applied Arts","500404","Industrial & Product Design",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",61,"iowa-state-university","industrial-product-design"
"50","Visual & Performing Arts","5004","Design & Applied Arts","500407","Fashion & Apparel Design",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",0,"iowa-state-university","fashion-apparel-design"
"50","Visual & Performing Arts","5004","Design & Applied Arts","500408","Interior Design",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",60,"iowa-state-university","interior-design"
"50","Visual & Performing Arts","5004","Design & Applied Arts","500409","Graphic Design",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",70,"iowa-state-university","graphic-design"
"50","Visual & Performing Arts","5009","Music","500901","General Music",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",8,"iowa-state-university","general-music"
"51","Health","5109","Allied Diagnostic, Intervention, & Treatment Professions","510913","Athletic Trainer",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",13,"iowa-state-university","athletic-trainer"
"51","Health","5127","Medical Illustration & Informatics","512703","Medical Illustrator",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",16,"iowa-state-university","medical-illustrator"
"51","Health","5131","Dietetics & Clinical Nutrition Services","513101","Dietetics",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",47,"iowa-state-university","dietetics"
"51","Health","5138","Registered Nursing, Nursing Administration, & Nursing Research","513801","Registered Nursing",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",13,"iowa-state-university","registered-nursing"
"52","Business","5202","Business Administration, Management, & Operations","520201","General Business Administration & Management",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",163,"iowa-state-university","general-business-administration-management"
"52","Business","5202","Business Administration, Management, & Operations","520203","Logistics, Materials, & Supply Chain Management",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",197,"iowa-state-university","logistics-materials-supply-chain-management"
"52","Business","5202","Business Administration, Management, & Operations","520205","Operations Management & Supervision",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",0,"iowa-state-university","operations-management-supervision"
"52","Business","5203","Accounting","520301","Accounting",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",188,"iowa-state-university","accounting-520301"
"52","Business","5206","Managerial Economics","520601","Business & Managerial Economics",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",10,"iowa-state-university","business-managerial-economics"
"52","Business","5207","Entrepreneurial & Small Business Operations","520701","Entrepreneurial Studies",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",34,"iowa-state-university","entrepreneurial-studies"
"52","Business","5208","Financial Management Services","520801","General Finance",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",254,"iowa-state-university","general-finance"
"52","Business","5209","Hospitality Management","520901","General Hospitality Management",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",28,"iowa-state-university","general-hospitality-management"
"52","Business","5209","Hospitality Management","520907","Meeting & Event Planning",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",105,"iowa-state-university","meeting-event-planning"
"52","Business","5211","International Business","521101","International Business, Trade, & Commerce",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",14,"iowa-state-university","international-business-trade-commerce"
"52","Business","5212","Management Information Systems & Services","521201","General Management Information Systems",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",0,"iowa-state-university","general-management-information-systems"
"52","Business","5213","Management Sciences & Quantitative Methods","521301","Management Science",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",0,"iowa-state-university","management-science"
"52","Business","5214","Marketing","521401","General Marketing & Marketing Management",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",328,"iowa-state-university","general-marketing-marketing-management"
"54","History","5401","History","540101","General History",2020,"2020","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",67,"iowa-state-university","general-history"
"11","Computer and Information Sciences and Support Services","1101","General Computer & Information Sciences","110103","Information Technology",2019,"2019","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",214,"iowa-state-university","information-technology"
"11","Computer and Information Sciences and Support Services","1107","Computer Science","110701","Computer Science",2019,"2019","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",87,"iowa-state-university","computer-science-110701"
"13","Education","1312","Teacher Education at Specific Levels & Methods","131202","Elementary Education & Teaching",2019,"2019","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",205,"iowa-state-university","elementary-education-teaching"
"13","Education","1312","Teacher Education at Specific Levels & Methods","131210","Early Childhood Education & Teaching",2019,"2019","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",21,"iowa-state-university","early-childhood-education-teaching"
"13","Education","1313","Teacher Education for Specific Subject Areas","131301","Agricultural Teacher Education",2019,"2019","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",56,"iowa-state-university","agricultural-teacher-education"
"13","Education","1313","Teacher Education for Specific Subject Areas","131312","Music Teacher Education",2019,"2019","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",24,"iowa-state-university","music-teacher-education"
"14","Engineering","1402","Aerospace, Aeronautical & Astronautical Engineering","140201","Aerospace, Aeronautical, & Astronautical Engineering",2019,"2019","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",122,"iowa-state-university","aerospace-aeronautical-astronautical-engineering-140201"
"14","Engineering","1403","Agricultural Engineering","140301","Agricultural Engineering",2019,"2019","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",77,"iowa-state-university","agricultural-engineering-140301"
"14","Engineering","1407","Chemical Engineering","140701","Chemical Engineering",2019,"2019","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",152,"iowa-state-university","chemical-engineering-140701"
"14","Engineering","1408","Civil Engineering","140801","General Civil Engineering",2019,"2019","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",161,"iowa-state-university","general-civil-engineering"
"14","Engineering","1409","Computer Engineering","140901","General Computer Engineering",2019,"2019","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",125,"iowa-state-university","general-computer-engineering"
"14","Engineering","1409","Computer Engineering","140903","Computer Software Engineering",2019,"2019","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",116,"iowa-state-university","computer-software-engineering"
"14","Engineering","1410","Electrical Engineering","141001","Electrical & Electronics Engineering",2019,"2019","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",132,"iowa-state-university","electrical-electronics-engineering"
"14","Engineering","1418","Materials Engineering","141801","Materials Engineering",2019,"2019","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",55,"iowa-state-university","materials-engineering-141801"
"14","Engineering","1419","Mechanical Engineering","141901","Mechanical Engineering",2019,"2019","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",473,"iowa-state-university","mechanical-engineering-141901"
"14","Engineering","1433","Construction Engineering","143301","Construction Engineering",2019,"2019","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",83,"iowa-state-university","construction-engineering-143301"
"14","Engineering","1435","Industrial Engineering","143501","Industrial Engineering",2019,"2019","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",156,"iowa-state-university","industrial-engineering-143501"
"15","Engineering Technologies","1515","Engineering-Related Fields","151501","Engineering & Industrial Management",2019,"2019","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",98,"iowa-state-university","engineering-industrial-management"
"16","Language & Linguistics","1601","Linguistic, Comparative, & Related Language Studies","160102","Linguistics",2019,"2019","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",14,"iowa-state-university","linguistics"
"16","Language & Linguistics","1605","Germanic Languages, Literatures, & Linguistics","160501","German Language & Literature",2019,"2019","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",0,"iowa-state-university","german-language-literature"
"16","Language & Linguistics","1609","Romance Languages, Literatures, & Linguistics","160900","General Romance Languages, Literatures, & Linguistics",2019,"2019","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",55,"iowa-state-university","general-romance-languages-literatures-linguistics"
"16","Language & Linguistics","1609","Romance Languages, Literatures, & Linguistics","160901","French Language & Literature",2019,"2019","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",0,"iowa-state-university","french-language-literature"
"16","Language & Linguistics","1609","Romance Languages, Literatures, & Linguistics","160905","Spanish Language & Literature",2019,"2019","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",0,"iowa-state-university","spanish-language-literature"
"19","Human Sciences","1901","General Family & Consumer Sciences","190101","General Family & Consumer Sciences",2019,"2019","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",18,"iowa-state-university","general-family-consumer-sciences-190101"
"19","Human Sciences","1904","Family & Consumer Economics Studies","190401","General Family Resource Mangement Studies",2019,"2019","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",8,"iowa-state-university","general-family-resource-mangement-studies"
"19","Human Sciences","1907","Human Development & Family Studies","190706","Child Development",2019,"2019","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",3,"iowa-state-university","child-development"
"19","Human Sciences","1907","Human Development & Family Studies","190707","Family & Community Services",2019,"2019","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",132,"iowa-state-university","family-community-services"
"19","Human Sciences","1909","Apparel & Textiles","190901","General Apparel & Textiles",2019,"2019","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",120,"iowa-state-university","general-apparel-textiles"
"23","English","2301","General English Language & Literature","230101","General English Language & Literature",2019,"2019","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",73,"iowa-state-university","general-english-language-literature-230101"
"23","English","2313","Rhetoric & Composition","231303","Professional, Technical, Business, & Scientific Writing",2019,"2019","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",10,"iowa-state-university","professional-technical-business-scientific-writing"
"24","Liberal Arts & Humanities","2401","Liberal Arts & Sciences","240101","Liberal Arts & Sciences",2019,"2019","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",85,"iowa-state-university","liberal-arts-sciences-240101"
"26","Biology","2601","General Biology","260101","General Biological Sciences",2019,"2019","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",188,"iowa-state-university","general-biological-sciences"
"26","Biology","2602","Biochemistry, Biophysics, & Molecular Biology","260202","Biochemistry",2019,"2019","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",38,"iowa-state-university","biochemistry"
"26","Biology","2602","Biochemistry, Biophysics, & Molecular Biology","260203","Biophysics",2019,"2019","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","153603","Iowa State University",5,"Bachelors Degree",0,"iowa-state-university","biophysics"
